,Unnamed: 0,Star,Style,Review,Date
2025,2025,별 5개 중 1.0,스타일: 베스트 셀러 팩,All three boxes came expired,Reviewed in the United States 🇺🇸 on 2019년 3월 30일
2026,2026,별 5개 중 5.0,스타일: 베스트 셀러 팩,Really enjoyed the variety pack. I’m enjoying trying different coffee’s. I also have the milk froth or and love making lattes in the afternoon. Saves money no longer going to the coffee shop. ￼￼,Reviewed in the United States 🇺🇸 on 2019년 7월 6일
2027,2027,별 5개 중 3.0,스타일: 베스트 셀러 팩,Only 5.5 ounces -,Reviewed in the United States 🇺🇸 on 2019년 5월 14일
2028,2028,별 5개 중 2.0,스타일: 베스트 셀러 팩,"Advertised as an assortment, but received 2 sleeves of Odacio and 1 sleeve of Melozio. No Stormio.",Reviewed in the United States 🇺🇸 on 2018년 8월 7일
2029,2029,별 5개 중 1.0,스타일: 베스트 셀러 팩,Does not taste the same as pods ordered from Nespresso website. Extremely bitter and burnt and honestly not even drinkable even after adding sugar and cream. Such a waste of money,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
2030,2030,별 5개 중 1.0,스타일: 베스트 셀러 팩,Horrible! Rancid!,Reviewed in the United States 🇺🇸 on 2019년 4월 21일
2031,2031,별 5개 중 2.0,스타일: 베스트 셀러 팩,Same as Keurig. Better to get the classic / original capsules. It sent back the Vertuoline machine and changed it for one that takes classic capsules,Reviewed in the United States 🇺🇸 on 2019년 6월 5일
2032,2032,별 5개 중 1.0,스타일: 베스트 셀러 팩,THE GREEN COFFEE PODS ONLY HAD 9.,Reviewed in the United States 🇺🇸 on 2019년 4월 5일
2033,2033,별 5개 중 3.0,스타일: 베스트 셀러 팩,Prefer to choose the ones we like,Reviewed in the United States 🇺🇸 on 2019년 4월 27일
2034,2034,별 5개 중 1.0,스타일: 베스트 셀러 팩,Just got an Amazon locker in the apartment complex. All of my last three packages have gone missing. AWFUL SYSTEM. Would not recommend to ANYBODY,Reviewed in the United States 🇺🇸 on 2019년 2월 19일
2035,2035,별 5개 중 1.0,스타일: 베스트 셀러 팩,The boxes these capsules come in are not the right size. The coffee also seems very watered down. Definitely seems fake/counterfeit. I will not order again.,Reviewed in the United States 🇺🇸 on 2019년 4월 13일
2036,2036,별 5개 중 2.0,스타일: 베스트 셀러 팩,a new third type was added to the trio and I didn't like it!!!,Reviewed in the United States 🇺🇸 on 2019년 7월 30일
2037,2037,별 5개 중 1.0,스타일: 베스트 셀러 팩,This package is a rip off. Buy the 10 pack of each for $11 each (total $33) through Amazon and save $11.,Reviewed in the United States 🇺🇸 on 2019년 5월 31일
2038,2038,별 5개 중 1.0,스타일: 베스트 셀러 팩,"The worst ever ,still in my panttry, one month passed, and can't do, nothoing,I might use them to make tiramisu, jut to calm my self down for this unexpected loss. Who knows where and how these ""beautiful so called coffee capsules"" stored!!!! till now I'm disappointed, so disappointed.",Reviewed in the United States 🇺🇸 on 2018년 6월 14일
2039,2039,별 5개 중 1.0,스타일: 베스트 셀러 팩,"I called nespresso to confirm but what I received does not look like the normal nespresso pods. Some received did not have the coffee name on the bottom, the others that did were in bold black writing when normally nespresso is soft grey. These are fake. Purchase at your own risk!",Reviewed in the United States 🇺🇸 on 2018년 1월 30일
2040,2040,별 5개 중 2.0,스타일: 베스트 셀러 팩,"I didn’t get a variety pack, I received 3 sleeves of the gold capsules.",Reviewed in the United States 🇺🇸 on 2018년 8월 7일
2041,2041,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Nice flavors. All full and rich, not bitter. I recommend.",Reviewed in the United States 🇺🇸 on 2020년 1월 30일
2042,2042,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love this coffee to good won’t buy anything else,Reviewed in the United States 🇺🇸 on 2017년 9월 19일
2043,2043,별 5개 중 5.0,스타일: 베스트 셀러 팩,I love coffee but Nespresso coffee I love it,Reviewed in the United States 🇺🇸 on 2019년 3월 3일
2044,2044,별 5개 중 1.0,스타일: 베스트 셀러 팩,Do not purchase these they are horrible.,Reviewed in the United States 🇺🇸 on 2018년 8월 2일
2045,2045,별 5개 중 1.0,스타일: 베스트 셀러 팩,Item was expired.,Reviewed in the United States 🇺🇸 on 2019년 4월 12일
2046,2046,별 5개 중 2.0,스타일: 베스트 셀러 팩,I ordered the assortment but only got one flavor! Thanks,Reviewed in the United States 🇺🇸 on 2019년 7월 20일
2047,2047,별 5개 중 1.0,스타일: 베스트 셀러 팩,"This product might be good, but I will never know. The machine at work actually takes capsules, and they won't exchange the item. It's not like the item was used or anything!",Reviewed in the United States 🇺🇸 on 2019년 6월 22일
2048,2048,별 5개 중 1.0,스타일: 베스트 셀러 팩,"My husband and I were surprised to see that the individual containers of coffee were not marked with the Nespresso logo! I'm not sure who manufactured these, but it is obviously not what Nespresso sells---",Reviewed in the United States 🇺🇸 on 2019년 4월 14일
2049,2049,별 5개 중 1.0,스타일: 베스트 셀러 팩,Wouldn’t buy. Order via Nespresso only.,Reviewed in the United States 🇺🇸 on 2019년 4월 15일
2050,2050,별 5개 중 5.0,스타일: 베스트 셀러 팩,We love our Nespresso machine and the coffee pods!,Reviewed in the United States 🇺🇸 on 2019년 5월 22일
2051,2051,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great,Reviewed in the United States 🇺🇸 on 2018년 12월 26일
2052,2052,별 5개 중 5.0,스타일: 베스트 셀러 팩,"I love my Nespresso Vertuo. The pods are a little pricey but man, it's good coffee!",Reviewed in the United States 🇺🇸 on 2018년 8월 7일
2053,2053,별 5개 중 4.0,스타일: 베스트 셀러 팩,"Nespresso is pretty expensive with a cup being well over $1 and many being over $2.

The coffee is pretty good and the machine comes with a nice whipped milk cup.
But, you can buy K-cups for your Keurig for much cheaper and use the whipped milk container with that.

Ecologically speaking, the Nespresso capsules are recyclable while most K-cups are plastic. But, you can get K-cups made from biodegradable materials....or you can get an empty cartridge and fill it with your own ground coffee.",Reviewed in the United States 🇺🇸 on 2020년 1월 30일
2054,2054,별 5개 중 1.0,스타일: 베스트 셀러 팩,"I was not happy with this coffee, one box was original Nespresso two boxes were not. The pods had no writing or sizes on them and the coffee was not as robust as Nespresso",Reviewed in the United States 🇺🇸 on 2019년 3월 3일
2055,2055,별 5개 중 1.0,스타일: 베스트 셀러 팩,"All the capsules are crushed or deformed in one way or another. It seems like Starbucks packaged all the defective capsules and sold them as acceptable. Too much money, and stains Starbucks reputation!",Reviewed in the United States 🇺🇸 on 2019년 4월 10일
2056,2056,별 5개 중 5.0,스타일: 베스트 셀러 팩,"For all you coffee lovers , here is the most flavorful coffee you can get at home !!",Reviewed in the United States 🇺🇸 on 2018년 10월 23일
2057,2057,별 5개 중 1.0,스타일: 베스트 셀러 팩,"I’ve been ordering this for a few times and It has been good. But the last purchase, the packaging changed and flavor was way off. Either it’s fake or something wrong with the quality control.",Reviewed in the United States 🇺🇸 on 2019년 6월 19일
2058,2058,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Everlasting love smooth, bold, strong",Reviewed in the United States 🇺🇸 on 2019년 8월 13일
2059,2059,별 5개 중 1.0,스타일: 베스트 셀러 팩,This is way too expensive for a 1/4 cup coffee,Reviewed in the United States 🇺🇸 on 2019년 6월 14일
2060,2060,별 5개 중 5.0,스타일: 베스트 셀러 팩,"I wanted to like this, it worked for a few weeks and then became more and more glitchy. Never gave the accurate amount of coffee, would stop working and refuse to give me coffee, had to reset to factory settings almost weekly. I’m ordering a different version in hopes that it actually works , I would not buy this",Reviewed in the United States 🇺🇸 on 2019년 6월 24일
2061,2061,별 5개 중 2.0,스타일: 베스트 셀러 팩,"Good product, just a little pricey 🤓",Reviewed in the United States 🇺🇸 on 2018년 8월 4일
2062,2062,별 5개 중 4.0,스타일: 베스트 셀러 팩,The only dislike is you are only able to use their pods and a suitable way to use one's special coffee with the machine does not exist. I have not found my true go to flavor in this line yet.,Reviewed in the United States 🇺🇸 on 2019년 7월 17일
2063,2063,별 5개 중 1.0,스타일: 베스트 셀러 팩,Just received these and they are expired. Not good. I hope they replace them.,Reviewed in the United States 🇺🇸 on 2018년 9월 28일
2064,2064,별 5개 중 5.0,스타일: 베스트 셀러 팩,I asked for these as a Christmas gift this year because they were so good,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
2065,2065,별 5개 중 1.0,스타일: 베스트 셀러 팩,I think these are a knockoff. I was so excited because I bought a brand new machine and ordered these and these taste like water in comparison to the nespresso it came with.,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
2066,2066,별 5개 중 1.0,스타일: 베스트 셀러 팩,"I'm not a fan of Nespresso Vertuoline. When purchasing the machine, no one tells you these pods are expensive and not worth it. Nespresso has adopted the strategy of printing companies, ie sell the printer for pennies but charge a lot for the ink. Stay away.",Reviewed in the United States 🇺🇸 on 2019년 5월 14일
2067,2067,별 5개 중 1.0,스타일: 베스트 셀러 팩,I was sent long expired coffee!,Reviewed in the United States 🇺🇸 on 2018년 2월 21일
2068,2068,별 5개 중 1.0,스타일: 베스트 셀러 팩,The Nespresso recycling bag was not enclosed.,Reviewed in the United States 🇺🇸 on 2019년 3월 1일
2069,2069,별 5개 중 1.0,스타일: 베스트 셀러 팩,A bunch of the pods were damaged- pretty disappointed as these are already expensive as it is..,Reviewed in the United States 🇺🇸 on 2019년 8월 14일
2070,2070,별 5개 중 1.0,스타일: 베스트 셀러 팩,I bought the Nespresso Expresso maker as a gift. They did not want it so please aware... You CANNOT return the coffee which was $33.00 nd ONY works with that machine,Reviewed in the United States 🇺🇸 on 2019년 6월 28일
2071,2071,별 5개 중 1.0,스타일: 베스트 셀러 팩,I normally order directly from Nespresso and love their coffee. I normally order these flavors as well. These capsules are NOT the same as “Nespresso”. They’re horrible! I will never order these through Amazon again.,Reviewed in the United States 🇺🇸 on 2019년 7월 10일
2072,2072,별 5개 중 1.0,스타일: 베스트 셀러 팩,Stormi is too strong,Reviewed in the United States 🇺🇸 on 2019년 6월 14일
2073,2073,별 5개 중 1.0,스타일: 베스트 셀러 팩,I had to return the Nespresso Vertuo because my daughter didn't want it. But I'm stuck with the 30 extra pods I bought for her because Amazon won't accept them back - even unopened. Quite a bit of money wasted.,Reviewed in the United States 🇺🇸 on 2019년 6월 29일
2074,2074,별 5개 중 1.0,스타일: 베스트 셀러 팩,"These pods did not work. The whole order of pods did not work - it was just colored water.
I thought it was my machine - hours of troubleshooting and cleaning the machine.. Got new pods and it worked fine.",Reviewed in the United States 🇺🇸 on 2018년 10월 24일
2075,2075,별 5개 중 1.0,스타일: 베스트 셀러 팩,They send 3 of the same type not an assortment. I guess it’s up to them what they send you. I already opened everything before I checked my true order so I can’t return.,Reviewed in the United States 🇺🇸 on 2018년 11월 15일
2076,2076,별 5개 중 1.0,스타일: 베스트 셀러 팩,I only received one sleeve (10) capsules. Where are the other two?,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
2077,2077,별 5개 중 1.0,스타일: 베스트 셀러 팩,It was delivered a day late..had no coffee. Understandably unsatisfied,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
2078,2078,별 5개 중 5.0,스타일: 베스트 셀러 팩,Nespresso might be a little pricey but you get what you pay for. Hands down the best best machine and coffee with the exception of actually being in Costa Rica. Thank you Nespresso for great tasting coffee and product engineering.,Reviewed in the United States 🇺🇸 on 2019년 2월 6일
2079,2079,별 5개 중 1.0,스타일: 베스트 셀러 팩,The coffee is great...but this is not what I ordered and doesn’t even work in my Vertuo machine. Reordering in hopes to get the correct stuff this time.,Reviewed in the United States 🇺🇸 on 2019년 1월 2일
2080,2080,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love love love these coffee pods!,Reviewed in the United States 🇺🇸 on 2019년 7월 3일
2081,2081,별 5개 중 1.0,스타일: 베스트 셀러 팩,"Not the same nespresso capsules I am used to. No flavor. Makes me wonder where they came from!!

Am returning them.",Reviewed in the United States 🇺🇸 on 2019년 1월 29일
2082,2082,별 5개 중 1.0,스타일: 베스트 셀러 팩,"I am not a coffee drinker... sooooo, I tried Nespresso... trying to find one I liked. All were to strong. Not for me at this time.",Reviewed in the United States 🇺🇸 on 2019년 6월 21일
2083,2083,별 5개 중 1.0,스타일: 베스트 셀러 팩,this was my second time purchasing this product. the box and the pods came damaged. i will be returning if it doesn't work in the machine. disappointing considering the high cost of the pods,Reviewed in the United States 🇺🇸 on 2018년 8월 9일
2084,2084,별 5개 중 4.0,스타일: 베스트 셀러 팩,These are really great pods dont get me wrong! It's just sometimes I have noticed more then with other coffee is nespresso gives me stomach aches and they are very acidic. Some people like that but if you are sensitive to that just be sure you are checking the levels on each pod! Still great flavor otherwise. Wish there was a reuse-able and refillable pod for them.,Reviewed in the United States 🇺🇸 on 2018년 11월 28일
2085,2085,별 5개 중 5.0,스타일: 베스트 셀러 팩,"ABSOLUTELY THE FLAVOR!!!!
WOULD MAKE A NICE GIFT. MY KIDS LOVED IT. They thought that the coffee was more than enough. After all their visit was only a week. Well they loved it so much that they drank them all before they left to go home. That was 30 pods !!!
Thank you
You made me look good !!!
Wish that you guys did coupons as I cant afford to buy it often. Wish I could.",Reviewed in the United States 🇺🇸 on 2019년 6월 20일
